Gene,Pathway Z-Score
Lypd10,0.9560775242963904
Adora2b,0.9560775242963904
Shld3,0.9560775242963904
H2-M10.3,0.9560775242963904
Zp3,0.9560775242963904
Sirt1,0.9560775242963904
Ffar3,0.4417660917519294
Sash3,0.9560775242963904
Nfkbiz,0.9560775242963904
Dhx58,0.6989218080241599
Klrd1,0.9560775242963904
Klrk1,0.9560775242963904
H2-T3,0.9560775242963904
H2-T23,0.9560775242963904
H2-T22,0.9560775242963904
H2-T10,0.9560775242963904
H2-Q9,0.9560775242963904
H2-Q7,0.9560775242963904
H2-Q6,0.9560775242963904
H2-Q4,0.9560775242963904
H2-Q2,0.9560775242963904
H2-Q10,0.9560775242963904
H2-Q1,0.9560775242963904
H2-M3,0.9560775242963904
H2-M2,0.9560775242963904
H2-M1,0.9560775242963904
H2-L,0.9560775242963904
H2-K1,0.9560775242963904
Lypd11,0.9560775242963904
Tnfrsf14,0.6989218080241599
Ddx21,0.4417660917519294
Gpi1,0.18461037547969886
Ceacam1,0.6989218080241599
Gata3,0.9560775242963904
Gata2,0.9560775242963904
Inava,0.4417660917519294
Ephb2,0.18461037547969886
Syk,0.9560775242963904
P01896,0.9560775242963904
Paxip1,0.9560775242963904
H60a,0.9560775242963904
Cd40,0.9560775242963904
Cd37,0.6989218080241599
Ptafr,0.9560775242963904
Cd28,0.9560775242963904
Cd27,0.18461037547969886
Cd24a,0.9560775242963904
C6,0.9560775242963904
Xcl1,0.9560775242963904
Rapgef1,0.9560775242963904
Ptprj,0.9560775242963904
Pla2g3,0.9560775242963904
Tnfrsf4,0.18461037547969886
Tnfsf4,0.9560775242963904
Il2,0.9560775242963904
Il1r1,0.9560775242963904
Il1b,0.9560775242963904
Il13,0.9560775242963904
Il12b,0.9560775242963904
Il12a,0.9560775242963904
Il10,0.9560775242963904
Cd74,0.9560775242963904
Klk5,0.9560775242963904
Igh-8,0.9560775242963904
Igh-7,0.9560775242963904
Ighg1,0.9560775242963904
Ighg2b,0.9560775242963904
Ighg2a,0.9560775242963904
Mr1,0.9560775242963904
Fadd,0.9560775242963904
H2-M11,0.9560775242963904
Vamp7,0.9560775242963904
Cd81,0.9560775242963904
Slamf1,0.9560775242963904
Klk7,0.9560775242963904
Ccl19,0.9560775242963904
Tnfsfm13,0.9560775242963904
Tfrc,0.9560775242963904
Il13ra2,0.6989218080241599
Myb,0.9560775242963904
Il33,0.9560775242963904
Lacc1,0.4417660917519294
Pld2,0.9560775242963904
Pck1,0.9560775242963904
Nsd2,0.9560775242963904
H2-M9,0.9560775242963904
H2-M10.4,0.9560775242963904
H2-M10.1,0.9560775242963904
Laptm5,0.9560775242963904
Cxcl1,0.9560775242963904
Dhx36,0.4417660917519294
Il17f,0.9560775242963904
Exosc3,0.9560775242963904
Sphk2,0.9560775242963904
Fer,0.6989218080241599
Cd46,0.9560775242963904
Rap1a,0.9560775242963904
Foxp3,0.9560775242963904
Rac2,0.6989218080241599
Nectin2,0.9560775242963904
Ptprc,0.9560775242963904
Rif1,0.9560775242963904
Adora3,0.9560775242963904
Mad2l2,0.9560775242963904
Tlr9,0.9560775242963904
Pdpk1,0.6989218080241599
Lamp1,0.9560775242963904
Rasgrp1,0.9560775242963904
Clnk,0.9560775242963904
Hmox1,0.6989218080241599
Hlx,0.9560775242963904
Hk1,0.4417660917519294
Phb,0.9560775242963904
Klre1,0.9560775242963904
Kcnh1,0.9560775242963904
Gnao1,0.9560775242963904
Kcnh3,0.9560775242963904
Kcnh2,0.9560775242963904
Csde1,0.9560775242963904
Gtpbp2,0.9560775242963904
Pelo,0.9560775242963904
Cnot6,0.9560775242963904
Drd4,0.9560775242963904
Drd3,0.9560775242963904
Drd2,0.9560775242963904
Gm11127,0.6989218080241599
Rc3h1,0.6989218080241599
Crtam,0.6989218080241599
H2-T24,0.6989218080241599
Il4i1,0.4417660917519294
Shb,0.6989218080241599
Tlr3,-0.07254534079253165
Spn,0.6989218080241599
6030468B19Rik,0.6989218080241599
Zfp683,-0.07254534079253165
Ccr7,0.6989218080241599
Fgr,0.6989218080241599
Fcgr3,0.6989218080241599
H2-D1,0.6989218080241599
Grn,0.6989218080241599
Irak3,0.4417660917519294
Zfp35,0.18461037547969886
Slc22a13,0.6989218080241599
Clcf1,0.6989218080241599
Nepn,-0.32970105706476216
Fut7,0.18461037547969886
Cd1d2,0.6989218080241599
Cd1d1,0.6989218080241599
Jak3,0.4417660917519294
Lag3,0.6989218080241599
Fcer2a,0.6989218080241599
C4bp,0.6989218080241599
C3,0.6989218080241599
Btk,0.6989218080241599
Tap1,0.18461037547969886
Blk,0.6989218080241599
Bcr,0.18461037547969886
B2m,0.6989218080241599
Trp53bp1,0.6989218080241599
Cd244a,0.18461037547969886
Clec2d,0.18461037547969886
Atad5,0.6989218080241599
Phb2,0.18461037547969886
Dusp10,0.4417660917519294
Ddx58,0.4417660917519294
Hfe,0.18461037547969886
Cd59a,0.6989218080241599
Dpp4,0.4417660917519294
Appl1,0.6989218080241599
Sh2d1b1,0.6989218080241599
Il27,0.18461037547969886
Hmces,0.6989218080241599
Foxp1,0.18461037547969886
Wnt5a,0.6989218080241599
Vav1,0.6989218080241599
Pgc,0.6989218080241599
Fcer1a,0.6989218080241599
Ms4a2,0.6989218080241599
Fcer1g,0.6989218080241599
Fcgr1,0.6989218080241599
Fcgr2b,0.6989218080241599
Trem2,0.6989218080241599
Azgp1,0.6989218080241599
Fes,0.4417660917519294
Serpinb3a,0.18461037547969886
Nfkbid,0.6989218080241599
Cuedc2,-0.32970105706476216
Gab2,0.6989218080241599
Mir326,0.6989218080241599
Cadm1,0.6989218080241599
Rps19,0.6989218080241599
Serpinb9,0.18461037547969886
Ddx60,0.18461037547969886
Vpreb3,-0.07254534079253165
Xbp1,0.6989218080241599
Lgals9,0.6989218080241599
Zbtb7b,0.4417660917519294
Nod2,0.6989218080241599
Mzb1,-0.07254534079253165
Lilrb4a,0.4417660917519294
Raet1b,0.6989218080241599
Gm8909,0.6989218080241599
Tgfb3,-0.32970105706476216
Tgfb1,0.6989218080241599
Crhr1,0.6989218080241599
Cr2,0.6989218080241599
Ccr2,0.6989218080241599
Havcr2,0.6989218080241599
Tek,-0.07254534079253165
H2-M10.2,0.6989218080241599
Cfh,0.6989218080241599
Tap2,0.6989218080241599
Arid5a,0.6989218080241599
Pagr1a,0.6989218080241599
Cxcl5,0.18461037547969886
Cd84,0.4417660917519294
Vamp8,0.6989218080241599
Gprc5b,-0.07254534079253165
H2-M5,0.6989218080241599
Arg1,0.6989218080241599
Apoa2,-0.32970105706476216
Apoa1,-0.32970105706476216
Stat6,0.6989218080241599
Stat5b,0.6989218080241599
Stat5a,0.6989218080241599
Spi1,0.6989218080241599
Unc13d,0.4417660917519294
Ccl2,0.18461037547969886
Ager,0.4417660917519294
Stx4a,0.6989218080241599
Sh2d1a,0.6989218080241599
Slamf8,0.18461037547969886
Tnf,0.6989218080241599
Lta,0.6989218080241599
Trex1,0.6989218080241599
Prkdc,0.6989218080241599
Cd86,0.18461037547969886
Lep,0.4417660917519294
Stxbp2,0.6989218080241599
Il17a,0.6989218080241599
Stxbp1,0.6989218080241599
Cd5l,0.6989218080241599
Kmt5c,0.6989218080241599
Cd300a,0.6989218080241599
Enpp3,0.4417660917519294
Ulbp1,0.6989218080241599
Bcl6,0.4417660917519294
Ptpn22,0.6989218080241599
Ppp3cb,0.18461037547969886
Rtn4,-0.07254534079253165
Vsig4,0.6989218080241599
Ticam1,0.18461037547969886
H2-Bl,0.6989218080241599
Ahr,0.18461037547969886
Hspd1,0.6989218080241599
Exosc6,0.6989218080241599
Il27ra,0.6989218080241599
Pglyrp1,0.18461037547969886
Spink5,0.18461037547969886
Thoc1,0.18461037547969886
Ifnb1,0.18461037547969886
Ifng,0.6989218080241599
Klrb1b,0.18461037547969886
Klrb1c,0.6989218080241599
Socs5,0.6989218080241599
Cd226,0.6989218080241599
Il18,0.6989218080241599
Zc3h12a,0.6989218080241599
Ptpn6,0.6989218080241599
Prkcz,0.6989218080241599
Cd36,0.18461037547969886
D6Wsu163e,0.4417660917519294
Appl2,0.6989218080241599
Abr,0.18461037547969886
Gfer,0.18461037547969886
Supt6,0.18461037547969886
Kmt5b,0.6989218080241599
Kit,0.4417660917519294
Cd47,0.6989218080241599
Itgb2,0.6989218080241599
Itgam,0.6989218080241599
Ankrd17,0.18461037547969886
Dnajb9,-0.07254534079253165
Irf1,0.6989218080241599
Ins2,0.18461037547969886
Il7r,0.4417660917519294
Il6,0.6989218080241599
Il5,0.18461037547969886
Il4,0.6989218080241599
Shld2,0.6989218080241599
Rsad2,0.6989218080241599
Ndfip1,0.18461037547969886
Il18rap,0.6989218080241599
Aplf,0.18461037547969886
Lbp,0.6989218080241599
Cd160,0.6989218080241599
Zp3r,0.6989218080241599
Dennd1b,0.6989218080241599
Rabgef1,0.6989218080241599
Gm7030,0.6989218080241599
Mif,0.6989218080241599
Scimp,-0.07254534079253165
Mavs,0.6989218080241599
Trim6,0.6989218080241599
Il23a,0.6989218080241599
Lyn,0.6989218080241599
Il21,0.6989218080241599
Anxa1,0.6989218080241599
Pms2,0.6989218080241599
H2-M10.6,0.6989218080241599
Nr4a3,0.6989218080241599
Tnfsf13,0.6989218080241599
Nppc,0.6989218080241599
Nppa,0.6989218080241599
Pnp,0.6989218080241599
Pomc,0.6989218080241599
Hpx,0.6989218080241599
Parp3,0.18461037547969886
Nlrp3,0.6989218080241599
Was,0.18461037547969886
Tlr4,0.6989218080241599
Mlh1,0.6989218080241599
H2-M10.5,0.6989218080241599
Ap1g1,0.6989218080241599
F2rl1,0.6989218080241599
Pla2g5,0.6989218080241599
Fzd5,0.6989218080241599
Traf2,0.6989218080241599
Msh2,0.6989218080241599
Cd177,0.6989218080241599
Foxf1,0.4417660917519294
Zbtb1,0.6989218080241599
Stap1,0.6989218080241599
Nckap1l,0.6989218080241599
Ddx1,0.18461037547969886
Ripk3,0.18461037547969886
Pik3r6,0.4417660917519294
Ffar2,0.6989218080241599
Traf6,0.6989218080241599
Pkn1,0.18461037547969886
Hspa8,0.6989218080241599
Il18r1,0.6989218080241599
Il4ra,0.6989218080241599
Rbp4,-0.07254534079253165
Ripk2,0.6989218080241599
Rara,0.6989218080241599
Cgas,0.6989218080241599
Tnfsf18,0.4417660917519294
P2rx7,0.6989218080241599
Mir181b-2,0.18461037547969886
Mir181b-1,0.18461037547969886
Spon2,0.18461037547969886
Tyrobp,0.6989218080241599
Myo18a,0.18461037547969886
Slamf6,0.6989218080241599
Sema7a,-0.07254534079253165
Atg5,-0.32970105706476216
Shld1,0.6989218080241599
Cyrib,0.6989218080241599
Tril,-0.07254534079253165
H2-Q8,0.6989218080241599
Malt1,0.6989218080241599
Zpbp2,-0.32970105706476216
Smad7,0.18461037547969886
Snx4,0.6989218080241599
Tnfrsf1b,0.18461037547969886
Sh2d1b2,0.6989218080241599
A2m,0.6989218080241599
Tlr2,0.6989218080241599
Stx7,0.6989218080241599
Mir301,0.6989218080241599
Cd59b,0.6989218080241599
Tbx21,0.6989218080241599
Tgfb2,0.4417660917519294
Lypd10,0.6989218080241599
Arrb2,0.18461037547969886
Adora2b,0.6989218080241599
Shld3,0.6989218080241599
Serping1,0.6989218080241599
H2-M10.3,0.6989218080241599
Muc4,0.18461037547969886
Il20rb,0.18461037547969886
Zp3,0.6989218080241599
Sirt1,0.6989218080241599
Ffar3,0.18461037547969886
Tnfaip3,0.18461037547969886
Sash3,0.6989218080241599
Pglyrp2,0.18461037547969886
Pglyrp3,0.18461037547969886
Nfkbiz,0.6989218080241599
Dhx58,0.4417660917519294
Klrd1,0.6989218080241599
Klrk1,0.6989218080241599
H2-T3,0.6989218080241599
H2-T23,0.6989218080241599
H2-T22,0.6989218080241599
H2-T10,0.6989218080241599
Vsir,0.4417660917519294
H2-Q9,0.6989218080241599
H2-Q7,0.6989218080241599
H2-Q6,0.6989218080241599
H2-Q4,0.6989218080241599
H2-Q2,0.6989218080241599
H2-Q10,0.6989218080241599
H2-Q1,0.6989218080241599
H2-M3,0.6989218080241599
H2-M2,0.6989218080241599
H2-M1,0.6989218080241599
H2-L,0.6989218080241599
H2-K1,0.6989218080241599
Foxj1,0.4417660917519294
Clec12b,0.18461037547969886
Lypd11,0.6989218080241599
Tnfrsf14,0.4417660917519294
Ddx21,0.18461037547969886
Fgl2,0.18461037547969886
Siglecg,0.18461037547969886
Gpi1,-0.07254534079253165
Loxl3,0.18461037547969886
Ceacam1,0.4417660917519294
Dnase1,-0.07254534079253165
Gata3,0.6989218080241599
Gata2,0.6989218080241599
Inava,0.18461037547969886
Tmbim6,-0.32970105706476216
Ephb2,-0.07254534079253165
Syk,0.6989218080241599
P01896,0.6989218080241599
Paxip1,0.6989218080241599
H60a,0.6989218080241599
Cd40lg,0.6989218080241599
Cd40,0.6989218080241599
Cd37,0.4417660917519294
Ptafr,0.6989218080241599
Cd28,0.6989218080241599
Cd27,-0.07254534079253165
Cd24a,0.6989218080241599
Cd22,0.6989218080241599
C6,0.6989218080241599
Xcl1,0.6989218080241599
Rapgef1,0.6989218080241599
Pglyrp4,0.18461037547969886
Ptprj,0.6989218080241599
Pla2g3,0.6989218080241599
Tnfrsf4,-0.07254534079253165
Tnfsf4,0.6989218080241599
Il2,0.6989218080241599
Il1r1,0.6989218080241599
Il1b,0.6989218080241599
Il13,0.6989218080241599
Il12b,0.6989218080241599
Il12a,0.6989218080241599
Il10,0.6989218080241599
Cd74,0.6989218080241599
Dusp22,0.6989218080241599
Klk5,0.6989218080241599
Trpm4,0.18461037547969886
Igh-8,0.6989218080241599
Igh-7,0.6989218080241599
Ighm,0.6989218080241599
Ighg1,0.6989218080241599
Ighg2b,0.6989218080241599
Ighg2a,0.6989218080241599
Igf2,0.4417660917519294
Mr1,0.6989218080241599
Fadd,0.6989218080241599
H2-M11,0.6989218080241599
Vamp7,0.6989218080241599
Cd81,0.6989218080241599
Slamf1,0.6989218080241599
Cx3cr1,0.18461037547969886
Rc3h2,0.6989218080241599
Klrc1,0.18461037547969886
Klk7,0.6989218080241599
Ccl19,0.6989218080241599
Angpt1,-0.32970105706476216
Tnfsfm13,0.6989218080241599
C1qbp,0.6989218080241599
Tfrc,0.6989218080241599
Il13ra2,0.4417660917519294
Cd96,0.18461037547969886
Cr1l,0.6989218080241599
Crk,0.18461037547969886
Myb,0.6989218080241599
Il33,0.6989218080241599
Lacc1,0.18461037547969886
Pld2,0.6989218080241599
Pck1,0.6989218080241599
Nsd2,0.6989218080241599
H2-M9,0.6989218080241599
H2-M10.4,0.6989218080241599
H2-M10.1,0.6989218080241599
Laptm5,0.6989218080241599
Cxcl1,0.6989218080241599
Dhx36,0.18461037547969886
Il17f,0.6989218080241599
Exosc3,0.6989218080241599
Sphk2,0.6989218080241599
Pram1,0.6989218080241599
Fer,0.4417660917519294
Cd46,0.6989218080241599
Rap1a,0.6989218080241599
Foxp3,0.6989218080241599
Rac2,0.4417660917519294
Nectin2,0.6989218080241599
Ptprc,0.6989218080241599
Clec4g,0.18461037547969886
Susd4,0.6989218080241599
Rif1,0.6989218080241599
Cd55,0.6989218080241599
Cd55b,0.6989218080241599
Adora3,0.6989218080241599
Mad2l2,0.6989218080241599
Tlr9,0.6989218080241599
Pdpk1,0.4417660917519294
Lgals3,0.6989218080241599
Slc15a4,0.6989218080241599
Lamp1,0.6989218080241599
Rasgrp1,0.6989218080241599
Dnase1l3,-0.07254534079253165
Clnk,0.6989218080241599
Hmox1,0.4417660917519294
Hmgb1,0.6989218080241599
Hlx,0.6989218080241599
Hk1,0.18461037547969886
Phb,0.6989218080241599
Klre1,0.6989218080241599
Kcnh1,0.6989218080241599
Gnao1,0.6989218080241599
Kcnh3,0.6989218080241599
Kcnh2,0.6989218080241599
Csde1,0.6989218080241599
Gtpbp2,0.6989218080241599
Pelo,0.6989218080241599
Cnot6,0.6989218080241599
Drd4,0.6989218080241599
Drd3,0.6989218080241599
Drd2,0.6989218080241599
Card9,0.4417660917519294
Gm11127,0.4417660917519294
Rc3h1,0.4417660917519294
Crtam,0.4417660917519294
Fcna,0.4417660917519294
H2-T24,0.4417660917519294
Skint9,0.4417660917519294
Skint3,0.4417660917519294
Irf3,0.4417660917519294
Tlr8,0.4417660917519294
Shb,0.4417660917519294
Tespa1,0.4417660917519294
Eif2b4,0.4417660917519294
Spn,0.4417660917519294
Trim62,0.4417660917519294
Polr3g,0.4417660917519294
6030468B19Rik,0.4417660917519294
Fyn,0.4417660917519294
H2-Ab1,0.4417660917519294
Ccr7,0.4417660917519294
Fgr,0.4417660917519294
Fcgr3,0.4417660917519294
Ifi202a,0.4417660917519294
Irf7,0.4417660917519294
Lax1,0.4417660917519294
Pycard,0.4417660917519294
Ighv12-3,0.4417660917519294
Cacnb4,0.4417660917519294
Rps3,0.4417660917519294
H2-D1,0.4417660917519294
P01746,0.4417660917519294
P01750,0.4417660917519294
P01786,0.4417660917519294
P01792,0.4417660917519294
Grn,0.4417660917519294
Btnl2,0.4417660917519294
Rela,0.4417660917519294
Tasl,0.4417660917519294
C1rb,0.4417660917519294
Ifnl3,0.4417660917519294
Ighv5-15,0.4417660917519294
Slc22a13,0.4417660917519294
Ighv6-3,0.4417660917519294
Ighv2-3,0.4417660917519294
Ighv5-9,0.4417660917519294
Ighv1-47,0.4417660917519294
Ighv5-2,0.4417660917519294
Ighv2-2,0.4417660917519294
MGI:3643263,0.4417660917519294
Ighv9-1,0.4417660917519294
Ighv14-1,0.4417660917519294
Plcl2,0.4417660917519294
Clcf1,0.4417660917519294
Trem3,0.4417660917519294
Elane,0.4417660917519294
Ptpn2,0.4417660917519294
Cd1d2,0.4417660917519294
Cd1d1,0.4417660917519294
Ighv1-64,0.4417660917519294
Ighv7-3,0.4417660917519294
Ighv14-4,0.4417660917519294
Ighv7-4,0.4417660917519294
Ighv1-80,0.4417660917519294
Ighv1-76,0.4417660917519294
Ighv8-13,0.4417660917519294
Trbc1,0.4417660917519294
Ighv1-56,0.4417660917519294
Stk11,0.4417660917519294
Lag3,0.4417660917519294
Skint7,0.4417660917519294
Tirap,0.4417660917519294
Fcer2a,0.4417660917519294
Lime1,0.4417660917519294
Ighv1-20,0.4417660917519294
C5ar1,0.4417660917519294
C4bp,0.4417660917519294
C4b,0.4417660917519294
C3,0.4417660917519294
C2,0.4417660917519294
C1qc,0.4417660917519294
C1qb,0.4417660917519294
C1qa,0.4417660917519294
Btk,0.4417660917519294
Braf,0.4417660917519294
Blk,0.4417660917519294
Bcl2,0.4417660917519294
B2m,0.4417660917519294
Eif2ak4,0.4417660917519294
Ighv1-63,0.4417660917519294
Trp53bp1,0.4417660917519294
Psen2,0.4417660917519294
Atad5,0.4417660917519294
Ighg2c,1.9847003893853126
Cd59a,0.4417660917519294
Ifi208,0.4417660917519294
Ighv8-6,0.4417660917519294
Ighg3,1.9847003893853126
Appl1,0.4417660917519294
Matr3,0.4417660917519294
Sh2d1b1,0.4417660917519294
Usp12,0.4417660917519294
Hmces,0.4417660917519294
Wnt5a,0.4417660917519294
Ezr,0.4417660917519294
Vav1,0.4417660917519294
Pgc,0.4417660917519294
Btn1a1,0.4417660917519294
Fcer1a,0.4417660917519294
Ms4a2,0.4417660917519294
Fcer1g,0.4417660917519294
Fcgr1,0.4417660917519294
Fcgr2b,0.4417660917519294
Trem2,0.4417660917519294
Azgp1,0.4417660917519294
Polr3b,0.4417660917519294
Gbp5,0.4417660917519294
Cyba,0.4417660917519294
Nfkbid,0.4417660917519294
Xrcc6,0.4417660917519294
Pla2g4a,0.4417660917519294
Cacnb3,0.4417660917519294
Akirin2,0.4417660917519294
Ube2n,0.4417660917519294
Gab2,0.4417660917519294
Lsm14a,0.4417660917519294
Polr3d,0.4417660917519294
Pawr,0.4417660917519294
Mir326,0.4417660917519294
Cadm1,0.4417660917519294
Kars,0.4417660917519294
Rps19,0.4417660917519294
Eif2b3,0.4417660917519294
Ighv6-5,0.4417660917519294
Rnf31,0.4417660917519294
Ighv8-5,0.4417660917519294
Xbp1,0.4417660917519294
Gpld1,0.4417660917519294
Skint6,0.4417660917519294
Mapk1,0.4417660917519294
Lgals9,0.4417660917519294
Nod2,0.4417660917519294
Raet1b,0.4417660917519294
Gm8909,0.4417660917519294
Ighv1-43,0.4417660917519294
Ighv1-42,0.4417660917519294
Ighv1-7,0.4417660917519294
Ighv1-5,0.4417660917519294
Skint2,0.4417660917519294
Skint1,0.4417660917519294
Skint4,0.4417660917519294
Thy1,0.4417660917519294
Polr3f,0.4417660917519294
Tgfb1,0.4417660917519294
Ifi211,0.4417660917519294
Nlrc5,0.4417660917519294
Crhr1,0.4417660917519294
Masp1,0.4417660917519294
Cr2,0.4417660917519294
Ccr2,0.4417660917519294
Havcr2,0.4417660917519294
Ighv8-12,0.4417660917519294
P01793,0.4417660917519294
Tec,0.4417660917519294
Nono,0.4417660917519294
H2-M10.2,0.4417660917519294
Trdc,0.4417660917519294
Ighv5-12-4,0.4417660917519294
Vav3,0.4417660917519294
Cfh,0.4417660917519294
Tap2,0.4417660917519294
C8a,0.4417660917519294
Arid5a,0.4417660917519294
Pvrig,0.4417660917519294
Ighv8-4,0.4417660917519294
Trat1,0.4417660917519294
Dgkz,0.4417660917519294
Bcl2a1d,0.4417660917519294
Fpr2,0.4417660917519294
Fpr-rs3,0.4417660917519294
Fpr-rs4,0.4417660917519294
Coch,0.4417660917519294
Pagr1a,0.4417660917519294
Slc39a10,0.4417660917519294
Eif2b1,0.4417660917519294
Ighv1-67,0.4417660917519294
Vamp8,0.4417660917519294
Ifi35,0.4417660917519294
Gcsam,0.4417660917519294
Txk,0.4417660917519294
Cmklr1,0.4417660917519294
Fyb,0.4417660917519294
H2-M5,0.4417660917519294
C4a,0.4417660917519294
Bmx,0.4417660917519294
Arg1,0.4417660917519294
Il15,0.4417660917519294
Eif2b5,0.4417660917519294
Stat6,0.4417660917519294
Stat5b,0.4417660917519294
Stat5a,0.4417660917519294
Spi1,0.4417660917519294
Khdrbs1,0.4417660917519294
Stx4a,0.4417660917519294
Plscr1,0.4417660917519294
Apcs,0.4417660917519294
Sh2d1a,0.4417660917519294
Riok3,0.4417660917519294
Tnf,0.4417660917519294
Lta,0.4417660917519294
Trex1,0.4417660917519294
Prkdc,0.4417660917519294
Crkl,0.4417660917519294
Stxbp2,0.4417660917519294
Il17a,0.4417660917519294
Stxbp1,0.4417660917519294
Cd5l,0.4417660917519294
Iglc3,0.4417660917519294
Kmt5c,0.4417660917519294
Ighv1-82,0.4417660917519294
Ighv1-37,0.4417660917519294
Ighv1-36,0.4417660917519294
Ighv1-81,0.4417660917519294
Ighv1-72,0.4417660917519294
Ighv10-1,0.4417660917519294
Ighv1-4,0.4417660917519294
Ighv14-2,0.4417660917519294
Ighv3-3,0.4417660917519294
Igh-VJ558,0.4417660917519294
Cd300a,0.4417660917519294
Bax,0.4417660917519294
Ighv5-16,0.4417660917519294
Sla2,0.4417660917519294
Ighv4-1,0.4417660917519294
Ighv11-1,0.4417660917519294
Ulbp1,0.4417660917519294
Ighv2-9-1,0.4417660917519294
Ighv2-6,0.4417660917519294
Ighv2-5,0.4417660917519294
Ighv5-12,0.4417660917519294
P01790,0.4417660917519294
P01791,0.4417660917519294
Elf1,0.4417660917519294
Ptpn22,0.4417660917519294
Sin3a,0.4417660917519294
Ighv16-1,0.4417660917519294
Ighv9-2,0.4417660917519294
Ighg2c,1.727544673113082
Vsig4,0.4417660917519294
Fcnb,0.4417660917519294
H2-Bl,0.4417660917519294
Hsp90aa1,0.4417660917519294
Hspd1,0.4417660917519294
Hras,0.4417660917519294
Nlrp10,0.4417660917519294
Slc11a1,0.4417660917519294
Ighv3-8,0.4417660917519294
P03980,0.4417660917519294
Sh2b2,0.4417660917519294
Fpr-rs7,0.4417660917519294
Fpr-rs6,0.4417660917519294
Ighv6-7,0.4417660917519294
Ighv8-9,0.4417660917519294
Ighv1-59,0.4417660917519294
Exosc6,0.4417660917519294
Sting1,0.4417660917519294
Il27ra,0.4417660917519294
Psen1,0.4417660917519294
C5ar2,0.4417660917519294
Fcrl5,0.4417660917519294
C1s2,0.4417660917519294
Dusp3,0.4417660917519294
Gm5629,0.4417660917519294
Ifng,0.4417660917519294
Srebf1,0.4417660917519294
Skint5,0.4417660917519294
Irgm1,0.4417660917519294
Zcchc3,0.4417660917519294
Klrb1c,0.4417660917519294
Ereg,0.4417660917519294
Socs5,0.4417660917519294
Ighv1-31,0.4417660917519294
Ighv1-39,0.4417660917519294
Ighv3-6,0.4417660917519294
Ighv1-66,0.4417660917519294
Ighv1-61,0.4417660917519294
Ighv5-6,0.4417660917519294
Ighv2-6-8,0.4417660917519294
Ighv5-9-1,0.4417660917519294
Cd38,0.4417660917519294
Cd226,0.4417660917519294
Fpr1,0.4417660917519294
Il18,0.4417660917519294
Zc3h12a,0.4417660917519294
Ptpn6,0.4417660917519294
Hc,0.4417660917519294
Prkcz,0.4417660917519294
Skap1,0.4417660917519294
Adam8,0.4417660917519294
Appl2,0.4417660917519294
Kmt5b,0.4417660917519294
Krt1,0.4417660917519294
Ighv1-24,0.4417660917519294
Itk,0.4417660917519294
Cd47,0.4417660917519294
Itgb2,0.4417660917519294
Itgam,0.4417660917519294
Nlrc4,0.4417660917519294
Irf1,0.4417660917519294
Ighv9-4,0.4417660917519294
Il6,0.4417660917519294
Il4,0.4417660917519294
Shld2,0.4417660917519294
Nmi,0.4417660917519294
Tbk1,0.4417660917519294
Rsad2,0.4417660917519294
Ikbke,0.4417660917519294
Dhx9,0.4417660917519294
Il18rap,0.4417660917519294
Lbp,0.4417660917519294
Cd160,0.4417660917519294
Zp3r,0.4417660917519294
Tnfrsf13c,0.4417660917519294
Dennd1b,0.4417660917519294
Ighv1-54,0.4417660917519294
Rabgef1,0.4417660917519294
Gm7030,0.4417660917519294
Themis2,0.4417660917519294
Mif,0.4417660917519294
Mbl2,0.4417660917519294
Mbl1,0.4417660917519294
Lpxn,0.4417660917519294
Aim2,0.4417660917519294
Mavs,0.4417660917519294
Trim6,0.4417660917519294
Il23a,0.4417660917519294
Lyn,0.4417660917519294
Il21,0.4417660917519294
Blnk,0.4417660917519294
Ighv1-16,0.4417660917519294
Anxa1,0.4417660917519294
Ighv1-23,0.4417660917519294
Pms2,0.4417660917519294
Cfd,0.4417660917519294
Ada,0.4417660917519294
Gps2,0.4417660917519294
H2-M10.6,0.4417660917519294
Abl1,0.4417660917519294
Card11,0.4417660917519294
Usp46,0.4417660917519294
Ighv7-1,0.4417660917519294
Mog,0.4417660917519294
Unc13b,0.4417660917519294
Mfap4,0.4417660917519294
Med1,0.4417660917519294
Nr4a3,0.4417660917519294
Tnfsf13,0.4417660917519294
Nras,0.4417660917519294
Nppc,0.4417660917519294
Nppa,0.4417660917519294
Pnp,0.4417660917519294
Prnp,0.4417660917519294
Pomc,0.4417660917519294
Ighv14-3,0.4417660917519294
Hpx,0.4417660917519294
Nlrp3,0.4417660917519294
Plcg2,0.4417660917519294
Plcg1,0.4417660917519294
Prkcq,0.4417660917519294
Prkch,0.4417660917519294
Parp9,0.4417660917519294
Tlr4,0.4417660917519294
Tnfrsf21,0.4417660917519294
Mlh1,0.4417660917519294
H2-M10.5,0.4417660917519294
Ap1g1,0.4417660917519294
F2rl1,0.4417660917519294
Mndal,0.4417660917519294
Lat2,0.4417660917519294
Wnk1,0.4417660917519294
Cd274,0.4417660917519294
Vtcn1,0.4417660917519294
Pla2g5,0.4417660917519294
Ifi205,0.4417660917519294
Fzd5,0.4417660917519294
Traf2,0.4417660917519294
Msh2,0.4417660917519294
Cd177,0.4417660917519294
Il23r,0.4417660917519294
Cd79a,0.4417660917519294
Zbtb1,0.4417660917519294
Stap1,0.4417660917519294
Ighv8-11,0.4417660917519294
P01796,0.4417660917519294
